id,name,thc,cbd,ratings_score,ratings_count,num_likes,min_price,max_price,slug,product_link
1548,avaay 30/1 JFP Jet Fuel Pie,30.0,1.0,4.62,13,149.0,7.98,11.95,avaay-30-1-jfp-jet-fuel-pie,https://flowzz.com/product/avaay-30-1-jfp-jet-fuel-pie
1547,Tilray THC22 Spotlight Porto W Wappa,22.0,1.0,4.0,2,50.0,4.99,11.66,tilray-thc22-spotlight-porto-w-wappa,https://flowzz.com/product/tilray-thc22-spotlight-porto-w-wappa
1546,flighh 24/1 MK Mandarin Kush,24.0,0.1,4.0,3,78.0,5.98,10.05,flighh-24-1-mk-mandarin-kush,https://flowzz.com/product/flighh-24-1-mk-mandarin-kush
1544,Canify Cannabis flos 23/1 PRT Ku. Strawberry Banana S,23.0,0.1,3.5,2,57.0,6.25,6.99,canify-cannabis-flos-23-1-prt-ku-strawberry-banana-s,https://flowzz.com/product/canify-cannabis-flos-23-1-prt-ku-strawberry-banana-s
1545,avaay 29/1 CP Candy Pave,29.0,0.1,3.8,10,159.0,8.95,10.49,avaay-29-1-candy-pave,https://flowzz.com/product/avaay-29-1-candy-pave
1543,Remexian 27/1 CIV MIM Mimosa,27.0,0.1,2.75,4,118.0,6.5,7.99,remexian-27-1-civ-mim-mimosa,https://flowzz.com/product/remexian-27-1-civ-mim-mimosa
1542,Remexian 33/1 BKC Black Kyber Crystal,33.0,1.0,3.85,7,213.0,7.95,8.9,remexian-33-1-bkc-black-kyber-crystal,https://flowzz.com/product/remexian-33-1-bkc-black-kyber-crystal
1540,Remexian 30/1 PGF BCL Booty Clapper,30.0,0.1,4.5,2,130.0,6.94,8.45,remexian-30-1-pgf-bcl-booty-clapper,https://flowzz.com/product/remexian-30-1-pgf-bcl-booty-clapper
1539,MGF REB 26 Red Bullz,26.0,0.1,2.5,2,33.0,7.84,8.25,mgf-reb-26-red-bullz,https://flowzz.com/product/mgf-reb-26-red-bullz
1536,Sibanax Wedding C 23/1 Wedding Cake,23.0,0.1,4.33,6,164.0,5.95,9.99,sibanax-wedding-c-23-1-wedding-cake,https://flowzz.com/product/sibanax-wedding-c-23-1-wedding-cake
1535,Remexian 33/1 GJY LIB Liberty Haze,33.0,1.0,4.0,3,221.0,7.98,8.5,remexian-33-1-gjy-lib-liberty-haze,https://flowzz.com/product/remexian-33-1-gjy-lib-liberty-haze
1533,Barrocas ICM 16/1 Ice Cream Man,16.0,0.1,3.0,4,53.0,4.59,4.99,barrocas-icm-16-1-ice-cream-man,https://flowzz.com/product/barrocas-icm-16-1-ice-cream-man
1531,NICE 30/1 LC Lemon Cookies,30.0,0.1,0.0,0,9.0,,,nice-30-1-lc-lemon-cookies,https://flowzz.com/product/nice-30-1-lc-lemon-cookies
1530,Cookies 29/1 MD Medellin,29.0,1.0,3.5,2,58.0,6.95,9.98,cookies-29-1-md-medellin,https://flowzz.com/product/cookies-29-1-md-medellin
1532,Barrocas PMK 26/1 Premium Mandarin Kush,26.0,0.1,4.27,11,180.0,6.89,9.98,barrocas-pmk-26-1-premium-mandarin-kush,https://flowzz.com/product/barrocas-pmk-26-1-premium-mandarin-kush
1534,Barrocas ICM 18/1 Ice Cream Man,18.0,0.1,4.33,6,89.0,4.89,7.2,barrocas-icm-18-1-ice-cream-man,https://flowzz.com/product/barrocas-icm-18-1-ice-cream-man
1537,MGF DVC 26 Da Vinci Cake,26.0,0.1,5.0,1,33.0,7.49,7.49,mgf-dvc-26-da-vinci-cake,https://flowzz.com/product/mgf-dvc-26-da-vinci-cake
1538,MGF DR 26 Dark Rainbow,26.0,0.1,4.5,2,66.0,5.97,9.98,mgf-dr-26-dark-rainbow,https://flowzz.com/product/mgf-dr-26-dark-rainbow
1541,Remexian 33/1 PGF TIM Tingle Mint,33.0,0.1,4.72,7,205.0,8.5,8.5,remexian-33-1-pgf-tim-tingle-mint,https://flowzz.com/product/remexian-33-1-pgf-tim-tingle-mint
1529,enua 20/1 DB CA Pink Kush,20.0,1.0,4.52,21,497.0,4.8,6.95,enua-db-ca-20-1-pink-kush,https://flowzz.com/product/enua-db-ca-20-1-pink-kush
1528,Eufloria 30/1 SFR Strawberry Froyo,30.0,1.0,4.25,4,168.0,6.79,9.98,eufloria-30-1-sfr-strawberry-froyo,https://flowzz.com/product/eufloria-30-1-sfr-strawberry-froyo
1527,Barongo 24/1 CG Caviar Gold,24.0,0.1,4.0,3,46.0,5.79,8.75,barongo-24-1-cg-caviar-gold,https://flowzz.com/product/barongo-24-1-cg-caviar-gold
1526,Social Choice 24/1 HGM ECH El Chapo,24.0,0.1,0.0,0,67.0,,,social-choice-24-1-hgm-ech-el-chapo,https://flowzz.com/product/social-choice-24-1-hgm-ech-el-chapo
1525,Weeco Duke 20/1 Purple Rain,21.2,0.1,5.0,1,122.0,5.29,7.9,weeco-20-1-purple-rain,https://flowzz.com/product/weeco-20-1-purple-rain
1523,MGF 26/1 BD Blue Dream,26.0,0.1,2.6,5,55.0,8.49,10.96,mgf-26-1-blue-dream,https://flowzz.com/product/mgf-26-1-blue-dream
1524,MGF 26/1 DG Day Glow,26.0,0.1,0.0,0,20.0,4.99,9.98,mgf-26-1-dg-day-glow,https://flowzz.com/product/mgf-26-1-dg-day-glow
1522,Remexian 30/1 CIV BOB Booberry Cookies,30.0,0.1,3.43,7,223.0,6.69,7.98,remexian-30-1-civ-bob-booberry-cookies,https://flowzz.com/product/remexian-30-1-civ-bob-booberry-cookies
1521,Demecan MC Light Drop 20:01 Acapulco Gold,20.0,0.1,4.32,16,352.0,4.99,4.99,demecan-mc-light-drop-20-01-acapulco-gold,https://flowzz.com/product/demecan-mc-light-drop-20-01-acapulco-gold
1517,Demecan HS Light Drop Rainbow Dawg,18.3,0.3,4.0,5,113.0,4.34,4.35,demecan-hs-light-drop-rainbow-dawg,https://flowzz.com/product/demecan-hs-light-drop-rainbow-dawg
1519,OMG! 24/1 HGM SUD Sudz,24.0,0.1,4.67,12,210.0,,,omg-24-1-hgm-sud-sudz,https://flowzz.com/product/omg-24-1-hgm-sud-sudz
1520,Remexian 24/1 MHI HUW Humble Warrior,24.0,0.1,3.0,3,114.0,6.48,6.48,remexian-24-1-huw-humble-warrior,https://flowzz.com/product/remexian-24-1-huw-humble-warrior
1516,Bathera 23/1 DS Dank Sinatra,23.0,1.0,3.34,9,35.0,5.25,8.69,bathera-23-1-ds-dank-sinatra,https://flowzz.com/product/bathera-23-1-ds-dank-sinatra
1514,Vasco x Cipher BL Blue Lobster,23.4,0.1,4.51,45,446.0,9.39,12.95,vasco-x-cipher-bl-blue-lobster,https://flowzz.com/product/vasco-x-cipher-bl-blue-lobster
1515,Bathera 26/1 FA Facetz,26.0,1.0,3.33,3,38.0,6.49,10.71,bathera-26-1-fa-facetz,https://flowzz.com/product/bathera-26-1-fa-facetz
1513,CNBS BYC 30/1 Booty Clapper,28.4,0.1,4.0,2,38.0,6.99,11.99,cnbs-byc-30-1-booty-clapper,https://flowzz.com/product/cnbs-byc-30-1-booty-clapper
1512,Remexian 24/1 JOI PPM Purple Punch Mints,24.0,0.1,0.0,0,55.0,,,remexian-24-1-joi-ppm-purple-punch-mints,https://flowzz.com/product/remexian-24-1-joi-ppm-purple-punch-mints
1511,Remexian 27/1 JOI JFF Jet Fuel Funk,27.0,0.1,3.33,3,49.0,,,remexian-27-1-joi-jff-jet-fuel-funk,https://flowzz.com/product/remexian-27-1-joi-jff-jet-fuel-funk
1510,Barongo 28/1 SR Skitlz Runtz,28.0,0.1,4.11,18,179.0,6.49,11.49,barongo-28-1-sr-zkittlez-runtz,https://flowzz.com/product/barongo-28-1-sr-zkittlez-runtz
1509,Luana 24/1 Sundae,24.8,0.1,3.93,27,68.0,,,luana-24-1-sundae,https://flowzz.com/product/luana-24-1-sundae
1500,420 Compound 25/1 CA BBW Bling Blaow,25.0,0.04,0.0,0,2.0,,,420-compound-25-1-ca-bbw-bling-blaow,https://flowzz.com/product/420-compound-25-1-ca-bbw-bling-blaow
1508,Tikun Noga 27/1,27.0,1.0,5.0,1,40.0,6.55,13.09,tikun-noga-27-1,https://flowzz.com/product/tikun-noga-27-1
1499,420 Compound 30/1 CA BBW Bling Blaow,30.0,0.04,0.0,0,3.0,8.89,10.49,420-compound-30-1-ca-bbw-bling-blaow,https://flowzz.com/product/420-compound-30-1-ca-bbw-bling-blaow
1496,CNBS GMXOZ 30/1 GMO x OZ Kush,29.75,0.1,2.33,3,59.0,5.99,12.95,cnbs-gmxoz-30-1-gmo-oz-kush,https://flowzz.com/product/cnbs-gmxoz-30-1-gmo-oz-kush
1482,Be Humble BA 30/1 El Chapo,30.0,0.1,4.21,15,236.0,9.19,9.98,cannabis-flos-be-humble-ba-30-1-black-amber,https://flowzz.com/product/cannabis-flos-be-humble-ba-30-1-black-amber
1506,Nimbus easy 30/1 La Sage,30.0,0.5,3.29,7,153.0,6.49,10.7,nimbus-easy-30-1-la-sage,https://flowzz.com/product/nimbus-easy-30-1-la-sage
1507,Tikun GNC 30/1 Grapes and Cream,30.0,1.0,4.25,4,80.0,6.99,14.04,tikun-gnc-30-1,https://flowzz.com/product/tikun-gnc-30-1
1501,madrecan 24/1 DGV Minis Dougs Varin,24.0,0.1,0.0,0,20.0,,,madrecan-24-1-dgv-minis-dougs-varin,https://flowzz.com/product/madrecan-24-1-dgv-minis-dougs-varin
1502,madrecan 24/1 MDR Minis MAC Driver,24.0,0.1,0.0,0,24.0,,,madrecan-24-1-minis-mac-driver,https://flowzz.com/product/madrecan-24-1-minis-mac-driver
1497,Cannamedical CM 24/1 CRM Creamy Kees No.5,24.2,0.1,4.63,21,71.0,6.49,8.5,cannamedical-cm-24-1-crm-creamy-kees-no-5,https://flowzz.com/product/cannamedical-cm-24-1-crm-creamy-kees-no-5
1495,enua 25/1 J31 CA Jokers #31,25.0,1.0,4.83,12,315.0,7.09,11.66,enua-25-1-j31-jokerz-31,https://flowzz.com/product/enua-25-1-j31-jokerz-31
1504,Organic Sweetgrass MCC 25/1 Mint Chocolate Chips,25.0,0.1,4.57,7,,6.94,10.1,organic-sweetgrass-mcc-25-1-mint-chocolate-chips,https://flowzz.com/product/organic-sweetgrass-mcc-25-1-mint-chocolate-chips
1503,420 Compound 33/1 CA BBW Bling Blaow,33.0,0.04,0.0,0,,,,420-compound-33-1-ca-bbw-bling-blaow,https://flowzz.com/product/420-compound-33-1-ca-bbw-bling-blaow
1498,420 Compound 27/1 CA BBW Bling Blaow,27.0,0.04,3.75,4,76.0,8.99,15.47,420-compound-27-1-ca-bbw-bling-blaow,https://flowzz.com/product/420-compound-27-1-ca-bbw-bling-blaow
1493,Sumo MDLX 30/1 MAC Deluxe,30.0,0.1,0.0,0,,,,sumo-mdlx-30-1-mac-deluxe,https://flowzz.com/product/sumo-mdlx-30-1-mac-deluxe
1494,NOC AS 23 Chill Amnesia Kush x Sherbet Sockher,23.0,1.0,0.0,0,4.0,,,noc-as-23-chill-amnesia-kush-sherbet-sockher,https://flowzz.com/product/noc-as-23-chill-amnesia-kush-sherbet-sockher
1484,Canify Cannabis flos 8/9 LS KU. Basotho Even,8.0,9.0,5.0,1,32.0,7.25,11.66,canify-cannabis-flos-8-9-ls-ku-basotho-even,https://flowzz.com/product/canify-cannabis-flos-8-9-ls-ku-basotho-even
1481,Be Humble DD 25/1 Facade,25.0,0.1,4.33,3,53.0,6.9,9.98,cannabis-flos-be-humble-dd-25-1-devil-driver,https://flowzz.com/product/cannabis-flos-be-humble-dd-25-1-devil-driver
1480,Canopy JH 19/1 Jack Haze,19.0,0.1,5.0,2,70.0,5.6,9.49,canopy-jh-19-1-jack-haze,https://flowzz.com/product/canopy-jh-19-1-jack-haze
1479,avaay 27/1 MIM Midnight Mimosa,27.0,1.0,4.8,5,,8.9,9.95,avaay-27-1-mim-midnight-mimosa,https://flowzz.com/product/avaay-27-1-mim-midnight-mimosa
1477,ZOIKS 31/1 LK OG Lime Kush,31.0,0.1,4.24,16,329.0,6.95,7.99,zoiks-31-1-lk-og-lime-kush,https://flowzz.com/product/zoiks-31-1-lk-og-lime-kush
1483,Cannamedical Hybrid Classic DK Lemon Skunk,20.0,0.1,2.6,5,,7.94,7.95,cannamedical-hybrid-classic-dk-lemon-skunk,https://flowzz.com/product/cannamedical-hybrid-classic-dk-lemon-skunk
1486,420 Compound 27/1 CA BER Berlin Berries,26.4,0.1,2.8,5,62.0,7.99,13.99,420-compound-27-1-ca-ber-berlin-berries,https://flowzz.com/product/420-compound-27-1-ca-ber-berlin-berries
1490,Cannamedical Indica classic DK Lemon Krash,19.2,0.1,2.0,2,25.0,6.49,7.99,cannamedical-indica-classic-dk-lemon-krash,https://flowzz.com/product/cannamedical-indica-classic-dk-lemon-krash
1488,Remexian 27/1 CIV PKU Poison Kush,27.0,0.1,4.09,11,,6.84,8.2,remexian-27-1-civ-pku-poison-kush,https://flowzz.com/product/remexian-27-1-civ-pku-poison-kush
1487,Remexian 27/1 CIV BDY Banana Daddy,27.0,0.1,4.5,10,278.0,5.95,9.98,remexian-27-1-civ-bdy-banana-daddy,https://flowzz.com/product/remexian-27-1-civ-bdy-banana-daddy
1485,J.R. Strain 27/1 Sudz,27.0,0.1,4.25,27,,8.2,10.5,cannabis-flos-jr-27-1-sudz,https://flowzz.com/product/cannabis-flos-jr-27-1-sudz
1491,J.R. Strain GP 31/1 Gastro Pop,31.0,0.1,4.39,24,,7.95,11.99,jr-strain-gp-31-1-gastro-pop,https://flowzz.com/product/jr-strain-gp-31-1-gastro-pop
1489,Patagonia 30/1 Aconcagua+ Haze Breath,30.0,0.1,4.4,5,,7.8,10.2,patagonia-30-1-aconcagua-haze-breath,https://flowzz.com/product/patagonia-30-1-aconcagua-haze-breath
1492,J.R. Strain GT 25/1 Garlic Truffle,25.0,0.1,4.5,4,,6.93,9.99,jr-strain-gt-25-1-garlic-truffle,https://flowzz.com/product/jr-strain-gt-25-1-garlic-truffle
1473,Remexian 24/1 RAY GTR  Gas Truffle,24.0,0.1,4.0,1,39.0,,,remexian-24-1-ray-gtr--gas-truffle,https://flowzz.com/product/remexian-24-1-ray-gtr--gas-truffle
1475,THC AKUT 25 RBC Rainbow Cake,25.1,0.14,5.0,2,50.0,8.45,8.45,thc-akut-25-rbc-rainbow-cake,https://flowzz.com/product/thc-akut-25-rbc-rainbow-cake
1468,Remexian 33/1 VCC GWA G Wagon,31.5,0.1,4.0,2,,10.99,10.99,remexian-33-1-vcc-gwa-g-wagon,https://flowzz.com/product/remexian-33-1-vcc-gwa-g-wagon
1472,aleph green 24/1 Doce da Casa,24.0,1.0,3.67,3,25.0,7.99,13.8,aleph-sana-aleph-green-24-1-doce-da-casa,https://flowzz.com/product/aleph-sana-aleph-green-24-1-doce-da-casa
1471,aleph silver 23/1 Purple Mac,23.0,1.0,3.09,11,34.0,5.78,9.98,aleph-sana-silver-23-1-purple-mac,https://flowzz.com/product/aleph-sana-silver-23-1-purple-mac
1470,aleph swiss Bliss 17/1 Motor Breath,18.0,1.0,5.0,1,9.0,5.99,10.5,aleph-sana-swiss-bliss-17-1-motor-breath,https://flowzz.com/product/aleph-sana-swiss-bliss-17-1-motor-breath
1474,THC AKUT 25 RBP Rainbow Pie,25.1,0.14,3.0,1,,8.45,8.45,thc-akut-25-rbp-rainbow-pie,https://flowzz.com/product/thc-akut-25-rbp-rainbow-pie
1476,THC AKUT 22 RS11 Rainbow Sherbert #11,22.5,0.05,3.0,2,,5.24,5.24,thc-akut-22-rs11-rainbow-sherbert,https://flowzz.com/product/thc-akut-22-rs11-rainbow-sherbert
1469,Remexian 30/1 JOI OKC Orange Kush Cake,30.0,1.0,4.0,5,212.0,7.95,9.1,remexian-30-1-joi-okc-orange-kush-cake,https://flowzz.com/product/remexian-30-1-joi-okc-orange-kush-cake
1467,CNBS VV 32/1 Varnish Vapor,32.0,0.1,3.67,6,,7.29,9.98,cnbs-vv-32-1-varnish-vapor,https://flowzz.com/product/cnbs-vv-32-1-varnish-vapor
1466,madrecan 24/1 MDR MAC Driver,24.0,0.1,4.42,14,,4.94,6.99,madrecan-24-1-mac-driver,https://flowzz.com/product/madrecan-24-1-mac-driver
1464,Remexian 24/1 CBM FUI Future Island,27.0,1.0,3.5,2,,5.75,9.98,remexian-24-1-cbm-fui-future-island,https://flowzz.com/product/remexian-24-1-cbm-fui-future-island
1465, Remexian 24/1 MCS CGR Cool Grapes,24.0,1.0,4.75,8,180.0,5.5,7.49,remexian-24-1-mcs-cgr-cool-grapes,https://flowzz.com/product/remexian-24-1-mcs-cgr-cool-grapes
1463,Remexian 27/1 QUI FAC Facade,27.0,1.0,4.82,17,,10.23,10.23,remexian-27-1-qui-fac-facade,https://flowzz.com/product/remexian-27-1-qui-fac-facade
